in,out
0,0
1,1
2,2
3,3
4,260
5,261
6,262
7,263
8,264
9,265
10,266
11,267
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,276
21,277
22,278
23,279
24,280
25,281
26,282
27,283
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,292
37,293
38,294
39,295
40,296
41,297
42,298
43,299
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,308
53,309
54,310
55,311
56,312
57,313
58,314
59,315
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,324
69,325
70,326
71,327
72,328
73,329
74,330
75,331
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,340
85,341
86,342
87,343
88,344
89,345
90,346
91,347
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,356
101,357
102,358
103,359
104,360
105,361
106,362
107,363
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,372
117,373
118,374
119,375
120,376
121,377
122,378
123,379
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,388
133,389
134,390
135,391
136,392
137,393
138,394
139,395
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,404
149,405
150,406
151,407
152,408
153,409
154,410
155,411
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,420
165,421
166,422
167,423
168,424
169,425
170,426
171,427
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,436
181,437
182,438
183,439
184,440
185,441
186,442
187,443
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,452
197,453
198,454
199,455
200,456
201,457
202,458
203,459
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,468
213,469
214,470
215,471
216,472
217,473
218,474
219,475
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,484
229,485
230,486
231,487
232,488
233,489
234,490
235,491
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,500
245,501
246,502
247,503
248,504
249,505
250,506
251,507
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,4
261,5
262,6
263,7
264,520
265,521
266,522
267,523
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,20
277,21
278,22
279,23
280,536
281,537
282,538
283,539
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,36
293,37
294,38
295,39
296,552
297,553
298,554
299,555
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,52
309,53
310,54
311,55
312,568
313,569
314,570
315,571
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,68
325,69
326,70
327,71
328,584
329,585
330,586
331,587
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,84
341,85
342,86
343,87
344,600
345,601
346,602
347,603
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,100
357,101
358,102
359,103
360,616
361,617
362,618
363,619
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,116
373,117
374,118
375,119
376,632
377,633
378,634
379,635
380,380
381,381
382,382
383,383
384,384
385,385
386,386
387,387
388,132
389,133
390,134
391,135
392,648
393,649
394,650
395,651
396,396
397,397
398,398
399,399
400,400
401,401
402,402
403,403
404,148
405,149
406,150
407,151
408,664
409,665
410,666
411,667
412,412
413,413
414,414
415,415
416,416
417,417
418,418
419,419
420,164
421,165
422,166
423,167
424,680
425,681
426,682
427,683
428,428
429,429
430,430
431,431
432,432
433,433
434,434
435,435
436,180
437,181
438,182
439,183
440,696
441,697
442,698
443,699
444,444
445,445
446,446
447,447
448,448
449,449
450,450
451,451
452,196
453,197
454,198
455,199
456,712
457,713
458,714
459,715
460,460
461,461
462,462
463,463
464,464
465,465
466,466
467,467
468,212
469,213
470,214
471,215
472,728
473,729
474,730
475,731
476,476
477,477
478,478
479,479
480,480
481,481
482,482
483,483
484,228
485,229
486,230
487,231
488,744
489,745
490,746
491,747
492,492
493,493
494,494
495,495
496,496
497,497
498,498
499,499
500,244
501,245
502,246
503,247
504,760
505,761
506,762
507,763
508,508
509,509
510,510
511,511
512,524
513,525
514,526
515,527
516,776
517,777
518,778
519,779
520,-772
521,-773
522,-774
523,-775
524,512
525,513
526,514
527,515
528,540
529,541
530,542
531,543
532,792
533,793
534,794
535,795
536,-788
537,-789
538,-790
539,-791
540,528
541,529
542,530
543,531
544,556
545,557
546,558
547,559
548,808
549,809
550,810
551,811
552,-804
553,-805
554,-806
555,-807
556,544
557,545
558,546
559,547
560,572
561,573
562,574
563,575
564,824
565,825
566,826
567,827
568,-820
569,-821
570,-822
571,-823
572,560
573,561
574,562
575,563
576,588
577,589
578,590
579,591
580,840
581,841
582,842
583,843
584,-836
585,-837
586,-838
587,-839
588,576
589,577
590,578
591,579
592,604
593,605
594,606
595,607
596,856
597,857
598,858
599,859
600,-852
601,-853
602,-854
603,-855
604,592
605,593
606,594
607,595
608,620
609,621
610,622
611,623
612,872
613,873
614,874
615,875
616,-868
617,-869
618,-870
619,-871
620,608
621,609
622,610
623,611
624,636
625,637
626,638
627,639
628,888
629,889
630,890
631,891
632,-884
633,-885
634,-886
635,-887
636,624
637,625
638,626
639,627
640,652
641,653
642,654
643,655
644,904
645,905
646,906
647,907
648,-900
649,-901
650,-902
651,-903
652,640
653,641
654,642
655,643
656,668
657,669
658,670
659,671
660,920
661,921
662,922
663,923
664,-916
665,-917
666,-918
667,-919
668,656
669,657
670,658
671,659
672,684
673,685
674,686
675,687
676,936
677,937
678,938
679,939
680,-932
681,-933
682,-934
683,-935
684,672
685,673
686,674
687,675
688,700
689,701
690,702
691,703
692,952
693,953
694,954
695,955
696,-948
697,-949
698,-950
699,-951
700,688
701,689
702,690
703,691
704,716
705,717
706,718
707,719
708,968
709,969
710,970
711,971
712,-964
713,-965
714,-966
715,-967
716,704
717,705
718,706
719,707
720,732
721,733
722,734
723,735
724,984
725,985
726,986
727,987
728,-980
729,-981
730,-982
731,-983
732,720
733,721
734,722
735,723
736,748
737,749
738,750
739,751
740,1000
741,1001
742,1002
743,1003
744,-996
745,-997
746,-998
747,-999
748,736
749,737
750,738
751,739
752,764
753,765
754,766
755,767
756,1016
757,1017
758,1018
759,1019
760,-1012
761,-1013
762,-1014
763,-1015
764,752
765,753
766,754
767,755
768,780
769,781
770,782
771,783
772,-520
773,-521
774,-522
775,-523
776,516
777,517
778,518
779,519
780,768
781,769
782,770
783,771
784,796
785,797
786,798
787,799
788,-536
789,-537
790,-538
791,-539
792,532
793,533
794,534
795,535
796,784
797,785
798,786
799,787
800,812
801,813
802,814
803,815
804,-552
805,-553
806,-554
807,-555
808,548
809,549
810,550
811,551
812,800
813,801
814,802
815,803
816,828
817,829
818,830
819,831
820,-568
821,-569
822,-570
823,-571
824,564
825,565
826,566
827,567
828,816
829,817
830,818
831,819
832,844
833,845
834,846
835,847
836,-584
837,-585
838,-586
839,-587
840,580
841,581
842,582
843,583
844,832
845,833
846,834
847,835
848,860
849,861
850,862
851,863
852,-600
853,-601
854,-602
855,-603
856,596
857,597
858,598
859,599
860,848
861,849
862,850
863,851
864,876
865,877
866,878
867,879
868,-616
869,-617
870,-618
871,-619
872,612
873,613
874,614
875,615
876,864
877,865
878,866
879,867
880,892
881,893
882,894
883,895
884,-632
885,-633
886,-634
887,-635
888,628
889,629
890,630
891,631
892,880
893,881
894,882
895,883
896,908
897,909
898,910
899,911
900,-648
901,-649
902,-650
903,-651
904,644
905,645
906,646
907,647
908,896
909,897
910,898
911,899
912,924
913,925
914,926
915,927
916,-664
917,-665
918,-666
919,-667
920,660
921,661
922,662
923,663
924,912
925,913
926,914
927,915
928,940
929,941
930,942
931,943
932,-680
933,-681
934,-682
935,-683
936,676
937,677
938,678
939,679
940,928
941,929
942,930
943,931
944,956
945,957
946,958
947,959
948,-696
949,-697
950,-698
951,-699
952,692
953,693
954,694
955,695
956,944
957,945
958,946
959,947
960,972
961,973
962,974
963,975
964,-712
965,-713
966,-714
967,-715
968,708
969,709
970,710
971,711
972,960
973,961
974,962
975,963
976,988
977,989
978,990
979,991
980,-728
981,-729
982,-730
983,-731
984,724
985,725
986,726
987,727
988,976
989,977
990,978
991,979
992,1004
993,1005
994,1006
995,1007
996,-744
997,-745
998,-746
999,-747
1000,740
1001,741
1002,742
1003,743
1004,992
1005,993
1006,994
1007,995
1008,1020
1009,1021
1010,1022
1011,1023
1012,-760
1013,-761
1014,-762
1015,-763
1016,756
1017,757
1018,758
1019,759
1020,1008
1021,1009
1022,1010
1023,1011
