in,out
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,276
277,277
278,278
279,279
280,280
281,281
282,282
283,283
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,292
293,293
294,294
295,295
296,296
297,297
298,298
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,356
357,357
358,358
359,359
360,360
361,361
362,362
363,363
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,372
373,373
374,374
375,375
376,376
377,377
378,378
379,379
380,380
381,381
382,382
383,383
384,384
385,385
386,386
387,387
388,388
389,389
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,397
398,398
399,399
400,400
401,401
402,402
403,403
404,404
405,405
406,406
407,407
408,408
409,409
410,410
411,411
412,412
413,413
414,414
415,415
416,416
417,417
418,418
419,419
420,420
421,421
422,422
423,423
424,424
425,425
426,426
427,427
428,428
429,429
430,430
431,431
432,432
433,433
434,434
435,435
436,436
437,437
438,438
439,439
440,440
441,441
442,442
443,443
444,444
445,445
446,446
447,447
448,448
449,449
450,450
451,451
452,452
453,453
454,454
455,455
456,456
457,457
458,458
459,459
460,460
461,461
462,462
463,463
464,464
465,465
466,466
467,467
468,468
469,469
470,470
471,471
472,472
473,473
474,474
475,475
476,476
477,477
478,478
479,479
480,480
481,481
482,482
483,483
484,484
485,485
486,486
487,487
488,488
489,489
490,490
491,491
492,492
493,493
494,494
495,495
496,496
497,497
498,498
499,499
500,500
501,501
502,502
503,503
504,504
505,505
506,506
507,507
508,508
509,509
510,510
511,511
512,49664
513,49665
514,49666
515,49667
516,49668
517,49669
518,49670
519,49671
520,49672
521,49673
522,49674
523,49675
524,49676
525,49677
526,49678
527,49679
528,49680
529,49681
530,49682
531,49683
532,49684
533,49685
534,49686
535,49687
536,49688
537,49689
538,49690
539,49691
540,49692
541,49693
542,49694
543,49695
544,49696
545,49697
546,49698
547,49699
548,49700
549,49701
550,49702
551,49703
552,49704
553,49705
554,49706
555,49707
556,49708
557,49709
558,49710
559,49711
560,49712
561,49713
562,49714
563,49715
564,49716
565,49717
566,49718
567,49719
568,49720
569,49721
570,49722
571,49723
572,49724
573,49725
574,49726
575,49727
576,49728
577,49729
578,49730
579,49731
580,49732
581,49733
582,49734
583,49735
584,49736
585,49737
586,49738
587,49739
588,49740
589,49741
590,49742
591,49743
592,49744
593,49745
594,49746
595,49747
596,49748
597,49749
598,49750
599,49751
600,49752
601,49753
602,49754
603,49755
604,49756
605,49757
606,49758
607,49759
608,49760
609,49761
610,49762
611,49763
612,49764
613,49765
614,49766
615,49767
616,49768
617,49769
618,49770
619,49771
620,49772
621,49773
622,49774
623,49775
624,49776
625,49777
626,49778
627,49779
628,49780
629,49781
630,49782
631,49783
632,49784
633,49785
634,49786
635,49787
636,49788
637,49789
638,49790
639,49791
640,49792
641,49793
642,49794
643,49795
644,49796
645,49797
646,49798
647,49799
648,49800
649,49801
650,49802
651,49803
652,49804
653,49805
654,49806
655,49807
656,49808
657,49809
658,49810
659,49811
660,49812
661,49813
662,49814
663,49815
664,49816
665,49817
666,49818
667,49819
668,49820
669,49821
670,49822
671,49823
672,49824
673,49825
674,49826
675,49827
676,49828
677,49829
678,49830
679,49831
680,49832
681,49833
682,49834
683,49835
684,49836
685,49837
686,49838
687,49839
688,49840
689,49841
690,49842
691,49843
692,49844
693,49845
694,49846
695,49847
696,49848
697,49849
698,49850
699,49851
700,49852
701,49853
702,49854
703,49855
704,49856
705,49857
706,49858
707,49859
708,49860
709,49861
710,49862
711,49863
712,49864
713,49865
714,49866
715,49867
716,49868
717,49869
718,49870
719,49871
720,49872
721,49873
722,49874
723,49875
724,49876
725,49877
726,49878
727,49879
728,49880
729,49881
730,49882
731,49883
732,49884
733,49885
734,49886
735,49887
736,49888
737,49889
738,49890
739,49891
740,49892
741,49893
742,49894
743,49895
744,49896
745,49897
746,49898
747,49899
748,49900
749,49901
750,49902
751,49903
752,49904
753,49905
754,49906
755,49907
756,49908
757,49909
758,49910
759,49911
760,49912
761,49913
762,49914
763,49915
764,49916
765,49917
766,49918
767,49919
768,49920
769,49921
770,49922
771,49923
772,49924
773,49925
774,49926
775,49927
776,49928
777,49929
778,49930
779,49931
780,49932
781,49933
782,49934
783,49935
784,49936
785,49937
786,49938
787,49939
788,49940
789,49941
790,49942
791,49943
792,49944
793,49945
794,49946
795,49947
796,49948
797,49949
798,49950
799,49951
800,49952
801,49953
802,49954
803,49955
804,49956
805,49957
806,49958
807,49959
808,49960
809,49961
810,49962
811,49963
812,49964
813,49965
814,49966
815,49967
816,49968
817,49969
818,49970
819,49971
820,49972
821,49973
822,49974
823,49975
824,49976
825,49977
826,49978
827,49979
828,49980
829,49981
830,49982
831,49983
832,49984
833,49985
834,49986
835,49987
836,49988
837,49989
838,49990
839,49991
840,49992
841,49993
842,49994
843,49995
844,49996
845,49997
846,49998
847,49999
848,50000
849,50001
850,50002
851,50003
852,50004
853,50005
854,50006
855,50007
856,50008
857,50009
858,50010
859,50011
860,50012
861,50013
862,50014
863,50015
864,50016
865,50017
866,50018
867,50019
868,50020
869,50021
870,50022
871,50023
872,50024
873,50025
874,50026
875,50027
876,50028
877,50029
878,50030
879,50031
880,50032
881,50033
882,50034
883,50035
884,50036
885,50037
886,50038
887,50039
888,50040
889,50041
890,50042
891,50043
892,50044
893,50045
894,50046
895,50047
896,50048
897,50049
898,50050
899,50051
900,50052
901,50053
902,50054
903,50055
904,50056
905,50057
906,50058
907,50059
908,50060
909,50061
910,50062
911,50063
912,50064
913,50065
914,50066
915,50067
916,50068
917,50069
918,50070
919,50071
920,50072
921,50073
922,50074
923,50075
924,50076
925,50077
926,50078
927,50079
928,50080
929,50081
930,50082
931,50083
932,50084
933,50085
934,50086
935,50087
936,50088
937,50089
938,50090
939,50091
940,50092
941,50093
942,50094
943,50095
944,50096
945,50097
946,50098
947,50099
948,50100
949,50101
950,50102
951,50103
952,50104
953,50105
954,50106
955,50107
956,50108
957,50109
958,50110
959,50111
960,50112
961,50113
962,50114
963,50115
